日期,时点,甘肃_实时市场出清总电量（MWh）
2026-02-06,08:30,8805.40
2026-02-06,08:45,8812.25
2026-02-06,09:00,8895.01
2026-02-06,09:15,8949.53
2026-02-06,09:30,9099.65
2026-02-06,09:45,8758.67
2026-02-06,10:00,8980.24
2026-02-06,10:15,8645.93
2026-02-06,10:30,8368.26
2026-02-06,10:45,8303.10
2026-02-06,11:00,8294.11
2026-02-06,11:15,8476.58
2026-02-06,11:30,8324.10
2026-02-06,11:45,8188.43
2026-02-06,12:00,8329.09
2026-02-06,12:15,8319.75
2026-02-06,12:30,8343.09
2026-02-06,12:45,8305.88
2026-02-06,13:00,8270.28
2026-02-06,13:15,8159.73
2026-02-06,13:30,8227.95
2026-02-06,13:45,7995.90
2026-02-06,14:00,8059.46
2026-02-06,14:15,8123.42
2026-02-06,14:30,8143.71
2026-02-06,14:45,8153.96
2026-02-06,15:00,8221.37
2026-02-06,15:15,8299.82
2026-02-06,15:30,8276.89
2026-02-06,15:45,8256.18
2026-02-06,16:00,8259.13
2026-02-06,16:15,8383.96
2026-02-06,16:30,8562.82
2026-02-06,16:45,8822.10
2026-02-06,17:00,8836.55
2026-02-06,17:15,8694.06
2026-02-06,17:30,8786.67
2026-02-06,17:45,8898.78
2026-02-06,18:00,8865.16
2026-02-06,18:15,8803.33
2026-02-06,18:30,8778.50
2026-02-06,18:45,8778.80
2026-02-06,19:00,8555.57
2026-02-06,19:15,8546.98
2026-02-06,19:30,8554.98
2026-02-06,19:45,9232.03
2026-02-06,20:00,9217.72
2026-02-06,20:15,9229.51
2026-02-06,20:30,9088.55
2026-02-06,20:45,9025.58
2026-02-06,21:00,8913.58
2026-02-06,21:15,8873.83
2026-02-06,21:30,9084.08
2026-02-06,21:45,9063.05
2026-02-06,22:00,8759.73
2026-02-06,22:15,8797.71
2026-02-06,22:30,8709.10
2026-02-06,22:45,8638.71
2026-02-06,23:00,8640.25
2026-02-06,23:15,8879.34
2026-02-06,23:30,8868.43
2026-02-06,23:45,8946.15
2026-02-06,24:00,8913.28
2026-02-07,00:15,8928.35
2026-02-07,00:30,8831.83
2026-02-07,00:45,8846.63
2026-02-07,01:00,8849.03
2026-02-07,01:15,8988.37
2026-02-07,01:30,8948.65
2026-02-07,01:45,8912.98
2026-02-07,02:00,8778.63
2026-02-07,02:15,8694.36
2026-02-07,02:30,8684.58
2026-02-07,02:45,8639.76
2026-02-07,03:00,8549.73
2026-02-07,03:15,8602.06
2026-02-07,03:30,8532.42
2026-02-07,03:45,8469.72
2026-02-07,04:00,8428.48
2026-02-07,04:15,8406
2026-02-07,04:30,8418.29
2026-02-07,04:45,8389.85
2026-02-07,05:00,8382.45
2026-02-07,05:15,8387.62
2026-02-07,05:30,8383.67
2026-02-07,05:45,8400.94
2026-02-07,06:00,8409.36
2026-02-07,06:15,8500.86
2026-02-07,06:30,8506.94
2026-02-07,06:45,8804.11
2026-02-07,07:00,8811.45
2026-02-07,07:15,8734.88
2026-02-07,07:30,8949.19
2026-02-07,07:45,8931.07
2026-02-07,08:00,8910.93
2026-02-07,08:15,8774.12
2026-02-07,08:30,8819.57
2026-02-07,08:45,8918.14
2026-02-07,09:00,9046.63
2026-02-07,09:15,8853.04
2026-02-07,09:30,9069.92
2026-02-07,09:45,9192.08
2026-02-07,10:00,9265.03
2026-02-07,10:15,8937.97
2026-02-07,10:30,8897.69
2026-02-07,10:45,8960.69
2026-02-07,11:00,8868.84
2026-02-07,11:15,8652.94
2026-02-07,11:30,8327.37
2026-02-07,11:45,8121.54
2026-02-07,12:00,8071.26
2026-02-07,12:15,7985.42
2026-02-07,12:30,7902.46
2026-02-07,12:45,7864.69
2026-02-07,13:00,7855.94
2026-02-07,13:15,7889.51
2026-02-07,13:30,7864.94
2026-02-07,13:45,7872.22
2026-02-07,14:00,7840
2026-02-07,14:15,7812.50
2026-02-07,14:30,7865.20
2026-02-07,14:45,7865.18
2026-02-07,15:00,7876.80
2026-02-07,15:15,7840.02
2026-02-07,15:30,7844.79
2026-02-07,15:45,7809.47
2026-02-07,16:00,7804.06
2026-02-07,16:15,8009.56
2026-02-07,16:30,8223.62
2026-02-07,16:45,8345.96
2026-02-07,17:00,8255.75
2026-02-07,17:15,8212.12
2026-02-07,17:30,8280.81
2026-02-07,17:45,8453.56
2026-02-07,18:00,8585.27
2026-02-07,18:15,8678.27
2026-02-07,18:30,8886.33
2026-02-07,18:45,8835.32
2026-02-07,19:00,8678.59
2026-02-07,19:15,8885.25
2026-02-07,19:30,8899.06
2026-02-07,19:45,8884.89
2026-02-07,20:00,9074.96
2026-02-07,20:15,8944.75
2026-02-07,20:30,8884.08
2026-02-07,20:45,8690.65
2026-02-07,21:00,8552.37
2026-02-07,21:15,8733.74
2026-02-07,21:30,8633.93
2026-02-07,21:45,8604.97
2026-02-07,22:00,8976.95
2026-02-07,22:15,8925.29
2026-02-07,22:30,8503.91
2026-02-07,22:45,8424.45
2026-02-07,23:00,8381.63
2026-02-07,23:15,8210.81
2026-02-07,23:30,8257.07
2026-02-07,23:45,8300.61
2026-02-07,24:00,8166.95
2026-02-08,00:15,8972.32
2026-02-08,00:30,9028.64
2026-02-08,00:45,9004.92
2026-02-08,01:00,8948.93
2026-02-08,01:15,8968.83
2026-02-08,01:30,8889.60
2026-02-08,01:45,8646.92
2026-02-08,02:00,8628.92
2026-02-08,02:15,8276.22
2026-02-08,02:30,8238.49
2026-02-08,02:45,8240.88
2026-02-08,03:00,8227.45
2026-02-08,03:15,8220.58
2026-02-08,03:30,8226.03
2026-02-08,03:45,8213.38
2026-02-08,04:00,8225.61
2026-02-08,04:15,8194.92
2026-02-08,04:30,8240.75
2026-02-08,04:45,8229.73
2026-02-08,05:00,8216.13
2026-02-08,05:15,7972.19
2026-02-08,05:30,8043.77
2026-02-08,05:45,8111.21
2026-02-08,06:00,8116.02
2026-02-08,06:15,8147.04
2026-02-08,06:30,8173.91
2026-02-08,06:45,8064.26
2026-02-08,07:00,7911.81
2026-02-08,07:15,7662.02
2026-02-08,07:30,7773.27
2026-02-08,07:45,7845.83
2026-02-08,08:00,7903.08
2026-02-08,08:15,8039.51
2026-02-08,08:30,8106.76
2026-02-08,08:45,8126.37
2026-02-08,09:00,8077.04
2026-02-08,09:15,8085.19
2026-02-08,09:30,8166.10
2026-02-08,09:45,8157.70
2026-02-08,10:00,8592.06
2026-02-08,10:15,8567.63
2026-02-08,10:30,8567.98
2026-02-08,10:45,8659.88
2026-02-08,11:00,8732.85
2026-02-08,11:15,8668.74
2026-02-08,11:30,8687.19
2026-02-08,11:45,8371.20
2026-02-08,12:00,8313.17
2026-02-08,12:15,8419.16
2026-02-08,12:30,8361.32
2026-02-08,12:45,8343.45
2026-02-08,13:00,8302.49
2026-02-08,13:15,8284.17
2026-02-08,13:30,8005.75
2026-02-08,13:45,7992.45
2026-02-08,14:00,7997.68
2026-02-08,14:15,7922.73
2026-02-08,14:30,8130.26
2026-02-08,14:45,8253.91
2026-02-08,15:00,8230.02
2026-02-08,15:15,8175.66
2026-02-08,15:30,8438.79
2026-02-08,15:45,8447.99
2026-02-08,16:00,8135.87
2026-02-08,16:15,8698.17
2026-02-08,16:30,8398.88
2026-02-08,16:45,8616.67
2026-02-08,17:00,8876.98
2026-02-08,17:15,8800.66
2026-02-08,17:30,8536.60
2026-02-08,17:45,8685.66
2026-02-08,18:00,8670.50
2026-02-08,18:15,8660.10
2026-02-08,18:30,8539.40
2026-02-08,18:45,8745.65
2026-02-08,19:00,8541.43
2026-02-08,19:15,8472.25
2026-02-08,19:30,8424.32
2026-02-08,19:45,8311.51
2026-02-08,20:00,8253.88
2026-02-08,20:15,8186.44
2026-02-08,20:30,8203.40
2026-02-08,20:45,8176.32
2026-02-08,21:00,8138.95
2026-02-08,21:15,8055.68
2026-02-08,21:30,8013.23
2026-02-08,21:45,7924.80
2026-02-08,22:00,7807.40
2026-02-08,22:15,7925.93
2026-02-08,22:30,7862.72
2026-02-08,22:45,7785.41
2026-02-08,23:00,7675.82
2026-02-08,23:15,7658.23
2026-02-08,23:30,7646.99
2026-02-08,23:45,7627.45
2026-02-08,24:00,7576.85
2026-02-09,00:15,7898.44
2026-02-09,00:30,7841.06
2026-02-09,00:45,7821.37
2026-02-09,01:00,7795.08
2026-02-09,01:15,7779.73
2026-02-09,01:30,7745.42
2026-02-09,01:45,7704.46
2026-02-09,02:00,7662.43
2026-02-09,02:15,7613.09
2026-02-09,02:30,7620.96
2026-02-09,02:45,7609.67
2026-02-09,03:00,7607.27
2026-02-09,03:15,7631.27
2026-02-09,03:30,7629.98
2026-02-09,03:45,7643.31
2026-02-09,04:00,7630.95
2026-02-09,04:15,7586.63
2026-02-09,04:30,7575.04
2026-02-09,04:45,7598.62
2026-02-09,05:00,7587.96
2026-02-09,05:15,7580.12
2026-02-09,05:30,7570.53
2026-02-09,05:45,7596.67
2026-02-09,06:00,7559.17
2026-02-09,06:15,7593.38
2026-02-09,06:30,7582.09
2026-02-09,06:45,7596.12
2026-02-09,07:00,7552.77
2026-02-09,07:15,7593.39
2026-02-09,07:30,7779.29
2026-02-09,07:45,7834.42
2026-02-09,08:00,7933.48
2026-02-09,08:15,8141.12
2026-02-09,08:30,8260.58
2026-02-09,08:45,8265.17
2026-02-09,09:00,8115.07
2026-02-09,09:15,8312.88
2026-02-09,09:30,8299.38
2026-02-09,09:45,8336.21
2026-02-09,10:00,8487.29
2026-02-09,10:15,8414.13
2026-02-09,10:30,8471.32
2026-02-09,10:45,8200.58
2026-02-09,11:00,8397.24
2026-02-09,11:15,8480.85
2026-02-09,11:30,8604.20
2026-02-09,11:45,8463.75
2026-02-09,12:00,8430.47
2026-02-09,12:15,8553.76
2026-02-09,12:30,8622.96
2026-02-09,12:45,8649.21
2026-02-09,13:00,8706.28
2026-02-09,13:15,8674.90
2026-02-09,13:30,8523.78
2026-02-09,13:45,8542.40
2026-02-09,14:00,8533.56
2026-02-09,14:15,8452.24
2026-02-09,14:30,8451.54
2026-02-09,14:45,8463.30
2026-02-09,15:00,8401.41
2026-02-09,15:15,8447.41
2026-02-09,15:30,8435.17
2026-02-09,15:45,8420.43
2026-02-09,16:00,8313.69
2026-02-09,16:15,8376.72
2026-02-09,16:30,8382.59
2026-02-09,16:45,8441.76
2026-02-09,17:00,8539.21
2026-02-09,17:15,8599.69
2026-02-09,17:30,8732.07
2026-02-09,17:45,8838.77
2026-02-09,18:00,8807.16
2026-02-09,18:15,8949.41
2026-02-09,18:30,9114.32
2026-02-09,18:45,9192.86
2026-02-09,19:00,9392.23
2026-02-09,19:15,9418.58
2026-02-09,19:30,9324.65
2026-02-09,19:45,9279.50
2026-02-09,20:00,9325.20
2026-02-09,20:15,8982.99
2026-02-09,20:30,8960.39
2026-02-09,20:45,8907.76
2026-02-09,21:00,8875.42
2026-02-09,21:15,8435.39
2026-02-09,21:30,8389.37
2026-02-09,21:45,8258.30
2026-02-09,22:00,8151.66
2026-02-09,22:15,8273.19
2026-02-09,22:30,8238.40
2026-02-09,22:45,8120.93
2026-02-09,23:00,7965.24
2026-02-09,23:15,7913.54
2026-02-09,23:30,7811.59
2026-02-09,23:45,7744.51
2026-02-09,24:00,7583.37
2026-02-10,00:15,7801.48
2026-02-10,00:30,7736.91
2026-02-10,00:45,7730.23
2026-02-10,01:00,7674.88
2026-02-10,01:15,7706.38
2026-02-10,01:30,7636.77
2026-02-10,01:45,7566.56
2026-02-10,02:00,7522.90
2026-02-10,02:15,7499.14
2026-02-10,02:30,7398.50
2026-02-10,02:45,7376.86
2026-02-10,03:00,7372.25
2026-02-10,03:15,7374.18
2026-02-10,03:30,7399.59
2026-02-10,03:45,7481.92
2026-02-10,04:00,7432.08
2026-02-10,04:15,7695
2026-02-10,04:30,7723.21
2026-02-10,04:45,7792.22
2026-02-10,05:00,7751.27
2026-02-10,05:15,7748.89
2026-02-10,05:30,7780.65
2026-02-10,05:45,7876.77
2026-02-10,06:00,8159.04
2026-02-10,06:15,7996.72
2026-02-10,06:30,8024.52
2026-02-10,06:45,8057.28
2026-02-10,07:00,8198.85
2026-02-10,07:15,8104.95
2026-02-10,07:30,8168.57
2026-02-10,07:45,8219.71
2026-02-10,08:00,8225.33
2026-02-10,08:15,8436.18
2026-02-10,08:30,8597.59
2026-02-10,08:45,8279.88
2026-02-10,09:00,8367.70
2026-02-10,09:15,8424.24
2026-02-10,09:30,8533.65
2026-02-10,09:45,8574.56
2026-02-10,10:00,8402.14
2026-02-10,10:15,8321.43
2026-02-10,10:30,8315.18
2026-02-10,10:45,8379.03
2026-02-10,11:00,8523.30
2026-02-10,11:15,8324.50
2026-02-10,11:30,8339.45
2026-02-10,11:45,8318.91
2026-02-10,12:00,8153.46
2026-02-10,12:15,8102.35
2026-02-10,12:30,8035.80
2026-02-10,12:45,7961.62
2026-02-10,13:00,7854.93
2026-02-10,13:15,7581.91
2026-02-10,13:30,7579.93
2026-02-10,13:45,7535.70
2026-02-10,14:00,7523.43
2026-02-10,14:15,7424.40
2026-02-10,14:30,7573.08
2026-02-10,14:45,7662.36
2026-02-10,15:00,7591.38
2026-02-10,15:15,7494.87
2026-02-10,15:30,7523.65
2026-02-10,15:45,7553.39
2026-02-10,16:00,7498.06
2026-02-10,16:15,7776.35
2026-02-10,16:30,7998.15
2026-02-10,16:45,8157.82
2026-02-10,17:00,8196.75
2026-02-10,17:15,7760.37
2026-02-10,17:30,7653.85
2026-02-10,17:45,7690.50
2026-02-10,18:00,7672.96
2026-02-10,18:15,7788.81
2026-02-10,18:30,7896.08
2026-02-10,18:45,8027.02
2026-02-10,19:00,7901.07
2026-02-10,19:15,8082.57
2026-02-10,19:30,8065.04
2026-02-10,19:45,8147.70
2026-02-10,20:00,8147.23
2026-02-10,20:15,8126.19
2026-02-10,20:30,7897.17
2026-02-10,20:45,7927.78
2026-02-10,21:00,7893.32
2026-02-10,21:15,8075.13
2026-02-10,21:30,7899.41
2026-02-10,21:45,7843.74
2026-02-10,22:00,7780.05
2026-02-10,22:15,7874.64
2026-02-10,22:30,7729.90
2026-02-10,22:45,7626.56
2026-02-10,23:00,7626.17
2026-02-10,23:15,7572.23
2026-02-10,23:30,7554.09
2026-02-10,23:45,7409.97
2026-02-10,24:00,7287.21
2026-02-11,00:15,7469.11
2026-02-11,00:30,7396.18
2026-02-11,00:45,7324.08
2026-02-11,01:00,7246.77
2026-02-11,01:15,7187.35
2026-02-11,01:30,7165.77
2026-02-11,01:45,7154.31
2026-02-11,02:00,7139.13
2026-02-11,02:15,7139.52
2026-02-11,02:30,7109.22
2026-02-11,02:45,7023.40
2026-02-11,03:00,6990.31
2026-02-11,03:15,6991.73
2026-02-11,03:30,6987.47
2026-02-11,03:45,6971.80
2026-02-11,04:00,6977.75
2026-02-11,04:15,6971.29
2026-02-11,04:30,6980.64
2026-02-11,04:45,6960.03
2026-02-11,05:00,6940.92
2026-02-11,05:15,6961.78
2026-02-11,05:30,7045.71
2026-02-11,05:45,7087.10
2026-02-11,06:00,7168
2026-02-11,06:15,7245.94
2026-02-11,06:30,7271.42
2026-02-11,06:45,7280.47
2026-02-11,07:00,7300.73
2026-02-11,07:15,6892.84
2026-02-11,07:30,6914.72
2026-02-11,07:45,6916.12
2026-02-11,08:00,7011.64
2026-02-11,08:15,7253.28
2026-02-11,08:30,7385.86
2026-02-11,08:45,7386.96
2026-02-11,09:00,7536.57
2026-02-11,09:15,7739.21
2026-02-11,09:30,7858.29
2026-02-11,09:45,7943.19
2026-02-11,10:00,8049.72
2026-02-11,10:15,7933.54
2026-02-11,10:30,7912.21
2026-02-11,10:45,7928.57
2026-02-11,11:00,7607.98
2026-02-11,11:15,7798.30
2026-02-11,11:30,7748.67
2026-02-11,11:45,7761.45
2026-02-11,12:00,7694.67
2026-02-11,12:15,7667.80
2026-02-11,12:30,7601.82
2026-02-11,12:45,7453.24
2026-02-11,13:00,7422.41
2026-02-11,13:15,7362.76
2026-02-11,13:30,7347.42
2026-02-11,13:45,7372.14
2026-02-11,14:00,7344.55
2026-02-11,14:15,7275.06
2026-02-11,14:30,7266.33
2026-02-11,14:45,7278.27
2026-02-11,15:00,7220.17
2026-02-11,15:15,7313.23
2026-02-11,15:30,7305.71
2026-02-11,15:45,7284.80
2026-02-11,16:00,7292.83
2026-02-11,16:15,7498.98
2026-02-11,16:30,7642.76
2026-02-11,16:45,7524.64
2026-02-11,17:00,7764.11
2026-02-11,17:15,7925.62
2026-02-11,17:30,7935.12
2026-02-11,17:45,7978.03
2026-02-11,18:00,7936.21
2026-02-11,18:15,7621
2026-02-11,18:30,8043.38
2026-02-11,18:45,8536.57
2026-02-11,19:00,8585.86
2026-02-11,19:15,8695.71
2026-02-11,19:30,8503.91
2026-02-11,19:45,8601.66
2026-02-11,20:00,8573.27
2026-02-11,20:15,8553.78
2026-02-11,20:30,8798.97
2026-02-11,20:45,8869.51
2026-02-11,21:00,8728.21
2026-02-11,21:15,8668.23
2026-02-11,21:30,8602.66
2026-02-11,21:45,8447.26
2026-02-11,22:00,8507.81
2026-02-11,22:15,8390.19
2026-02-11,22:30,8394.27
2026-02-11,22:45,8318.89
2026-02-11,23:00,8232.77
2026-02-11,23:15,8158.04
2026-02-11,23:30,8099.54
2026-02-11,23:45,8040.66
2026-02-11,24:00,7980.63
2026-02-12,00:15,7725.97
2026-02-12,00:30,8124.07
2026-02-12,00:45,8037.89
2026-02-12,01:00,7949.70
2026-02-12,01:15,7874.10
2026-02-12,01:30,7742.52
2026-02-12,01:45,7701.10
2026-02-12,02:00,7659.36
2026-02-12,02:15,7639.88
2026-02-12,02:30,7597.07
2026-02-12,02:45,7540.12
2026-02-12,03:00,7494.88
2026-02-12,03:15,7456.76
2026-02-12,03:30,7443.44
2026-02-12,03:45,6909.59
2026-02-12,04:00,7168.82
2026-02-12,04:15,7153.08
2026-02-12,04:30,7124.07
2026-02-12,04:45,7121.88
2026-02-12,05:00,7251.73
2026-02-12,05:15,7257.15
2026-02-12,05:30,7257.20
2026-02-12,05:45,7328.15
2026-02-12,06:00,7383.54
2026-02-12,06:15,7430.81
2026-02-12,06:30,7457.96
2026-02-12,06:45,7515.56
2026-02-12,07:00,7495.71
2026-02-12,07:15,6850.85
2026-02-12,07:30,6849.66
2026-02-12,07:45,6874.29
2026-02-12,08:00,6859.60
2026-02-12,08:15,7096.36
2026-02-12,08:30,7256.60
2026-02-12,08:45,7276.42
2026-02-12,09:00,7391.76
2026-02-12,09:15,7638.67
2026-02-12,09:30,7688.08
2026-02-12,09:45,7847.94
2026-02-12,10:00,7907.22
2026-02-12,10:15,7746.42
2026-02-12,10:30,7819.36
2026-02-12,10:45,7818.44
2026-02-12,11:00,7451.79
2026-02-12,11:15,7656.41
2026-02-12,11:30,7688.23
2026-02-12,11:45,7554.10
2026-02-12,12:00,7273.08
2026-02-12,12:15,7565.08
2026-02-12,12:30,7299.77
2026-02-12,12:45,7242.38
2026-02-12,13:00,7236.19
2026-02-12,13:15,7235.02
2026-02-12,13:30,7097.36
2026-02-12,13:45,7094
2026-02-12,14:00,7088.36
2026-02-12,14:15,7223.44
2026-02-12,14:30,7280.88
2026-02-12,14:45,7342.53
2026-02-12,15:00,7335.43
2026-02-12,15:15,7276.98
2026-02-12,15:30,7129.73
2026-02-12,15:45,7145.70
2026-02-12,16:00,7135.40
2026-02-12,16:15,7470.22
2026-02-12,16:30,7620.56
2026-02-12,16:45,7936.04
2026-02-12,17:00,8024.43
2026-02-12,17:15,7823.27
2026-02-12,17:30,7856.40
2026-02-12,17:45,7846.42
2026-02-12,18:00,7793.55
2026-02-12,18:15,7755.24
2026-02-12,18:30,7790.38
2026-02-12,18:45,7924.90
2026-02-12,19:00,8038.81
2026-02-12,19:15,8122.28
2026-02-12,19:30,8218.97
2026-02-12,19:45,8250.88
2026-02-12,20:00,8154.71
2026-02-12,20:15,8081.65
2026-02-12,20:30,8110.90
2026-02-12,20:45,8069.35
2026-02-12,21:00,7991.40
2026-02-12,21:15,8063.11
2026-02-12,21:30,7914.33
2026-02-12,21:45,7749.33
2026-02-12,22:00,7452.67
2026-02-12,22:15,7671.84
2026-02-12,22:30,7437.90
2026-02-12,22:45,7327.94
2026-02-12,23:00,7331.67
2026-02-12,23:15,7233.18
2026-02-12,23:30,7219.88
2026-02-12,23:45,7167.39
2026-02-12,24:00,7120.71
2026-02-13,00:15,7593.42
2026-02-13,00:30,7525.38
2026-02-13,00:45,7306.85
2026-02-13,01:00,7216.75
2026-02-13,01:15,7167.33
2026-02-13,01:30,7127.20
2026-02-13,01:45,7128.73
2026-02-13,02:00,7110.37
2026-02-13,02:15,7129.08
2026-02-13,02:30,7066.92
2026-02-13,02:45,6972.34
2026-02-13,03:00,6929.69
2026-02-13,03:15,6917.07
2026-02-13,03:30,6918.64
2026-02-13,03:45,6898.05
2026-02-13,04:00,6885.79
2026-02-13,04:15,6866.56
2026-02-13,04:30,6871.16
2026-02-13,04:45,6851
2026-02-13,05:00,6911.46
2026-02-13,05:15,6905.62
2026-02-13,05:30,6994.32
2026-02-13,05:45,7048.92
2026-02-13,06:00,7092.37
2026-02-13,06:15,7099.65
2026-02-13,06:30,7145.51
2026-02-13,06:45,7150.60
2026-02-13,07:00,7159.63
2026-02-13,07:15,6776.68
2026-02-13,07:30,6783.44
2026-02-13,07:45,6976.61
2026-02-13,08:00,6928.28
2026-02-13,08:15,7134.27
2026-02-13,08:30,7255.33
2026-02-13,08:45,7334.78
2026-02-13,09:00,7294.26
2026-02-13,09:15,7247.71
2026-02-13,09:30,7356.25
2026-02-13,09:45,7613.34
2026-02-13,10:00,7653.71
2026-02-13,10:15,7700.20
2026-02-13,10:30,7738.12
2026-02-13,10:45,7774.74
2026-02-13,11:00,7727.85
2026-02-13,11:15,7762.27
2026-02-13,11:30,7581.82
2026-02-13,11:45,7751.41
2026-02-13,12:00,7664.70
2026-02-13,12:15,7453.10
2026-02-13,12:30,7406.95
2026-02-13,12:45,7365.93
2026-02-13,13:00,7251.71
2026-02-13,13:15,7118.48
2026-02-13,13:30,7093.90
2026-02-13,13:45,7052.59
2026-02-13,14:00,7028.27
2026-02-13,14:15,7011.57
2026-02-13,14:30,6984.35
2026-02-13,14:45,7038.40
2026-02-13,15:00,7034.96
2026-02-13,15:15,7042.67
2026-02-13,15:30,7055.05
2026-02-13,15:45,7121.12
2026-02-13,16:00,7126.62
2026-02-13,16:15,7226.24
2026-02-13,16:30,7446.89
2026-02-13,16:45,7426.35
2026-02-13,17:00,7536.60
2026-02-13,17:15,7516.08
2026-02-13,17:30,7672.56
2026-02-13,17:45,8097.19
2026-02-13,18:00,8043.02
2026-02-13,18:15,7870.04
2026-02-13,18:30,7999.15
2026-02-13,18:45,7952.83
2026-02-13,19:00,7992.74
2026-02-13,19:15,8077.52
2026-02-13,19:30,8181.01
2026-02-13,19:45,7998.60
2026-02-13,20:00,8077.10
2026-02-13,20:15,8093.88
2026-02-13,20:30,8019.34
2026-02-13,20:45,8097
2026-02-13,21:00,8117.97
2026-02-13,21:15,8191.19
2026-02-13,21:30,8048.54
2026-02-13,21:45,7956.19
2026-02-13,22:00,7837.26
2026-02-13,22:15,7840.79
2026-02-13,22:30,7739.41
2026-02-13,22:45,7754.36
2026-02-13,23:00,7855.69
2026-02-13,23:15,7715.94
2026-02-13,23:30,7745.44
2026-02-13,23:45,7865.97
2026-02-13,24:00,7727.94
2026-02-14,00:15,7615.18
2026-02-14,00:30,7750.45
2026-02-14,00:45,7686.88
2026-02-14,01:00,7602.13
2026-02-14,01:15,7486.60
2026-02-14,01:30,7485.62
2026-02-14,01:45,7770.93
2026-02-14,02:00,7727.06
2026-02-14,02:15,7556.81
2026-02-14,02:30,7642.72
2026-02-14,02:45,7615.25
2026-02-14,03:00,7539.77
2026-02-14,03:15,7543.33
2026-02-14,03:30,7556.51
2026-02-14,03:45,7558.13
2026-02-14,04:00,7561.82
2026-02-14,04:15,7563.18
2026-02-14,04:30,7887.57
2026-02-14,04:45,7877.78
2026-02-14,05:00,7904.11
2026-02-14,05:15,7778.52
2026-02-14,05:30,7949.27
2026-02-14,05:45,7949.06
2026-02-14,06:00,7977.79
2026-02-14,06:15,8142.42
2026-02-14,06:30,8016.56
2026-02-14,06:45,8025.22
2026-02-14,07:00,8053.39
2026-02-14,07:15,7883.78
2026-02-14,07:30,7918.56
2026-02-14,07:45,8047.71
2026-02-14,08:00,8228.32
2026-02-14,08:15,7848.02
2026-02-14,08:30,7971.58
2026-02-14,08:45,8405.60
2026-02-14,09:00,8450.85
2026-02-14,09:15,8475
2026-02-14,09:30,8388.49
2026-02-14,09:45,8389.55
2026-02-14,10:00,8531.50
2026-02-14,10:15,8506.02
2026-02-14,10:30,8487.47
2026-02-14,10:45,8417.13
2026-02-14,11:00,8408.32
2026-02-14,11:15,8300.63
2026-02-14,11:30,8254.79
2026-02-14,11:45,8120.40
2026-02-14,12:00,8019.54
2026-02-14,12:15,7930.14
2026-02-14,12:30,7851.38
2026-02-14,12:45,7785.82
2026-02-14,13:00,7825.79
2026-02-14,13:15,7786.96
2026-02-14,13:30,7746.43
2026-02-14,13:45,7722.88
2026-02-14,14:00,7774.12
2026-02-14,14:15,7754.95
2026-02-14,14:30,7754.88
2026-02-14,14:45,7790.09
2026-02-14,15:00,7473.62
2026-02-14,15:15,7400.19
2026-02-14,15:30,7431.02
2026-02-14,15:45,7408.40
2026-02-14,16:00,7387.85
2026-02-14,16:15,7396.71
2026-02-14,16:30,7845.95
2026-02-14,16:45,7660.56
2026-02-14,17:00,7415.28
2026-02-14,17:15,7918.48
2026-02-14,17:30,8007.65
2026-02-14,17:45,8159.35
2026-02-14,18:00,7993.01
2026-02-14,18:15,7995.55
2026-02-14,18:30,8025
2026-02-14,18:45,8245.66
2026-02-14,19:00,8598.62
2026-02-14,19:15,8478.13
2026-02-14,19:30,8445.25
2026-02-14,19:45,8443.33
2026-02-14,20:00,8426.16
2026-02-14,20:15,8208.81
2026-02-14,20:30,8543.98
2026-02-14,20:45,8275.08
2026-02-14,21:00,8207.20
2026-02-14,21:15,8343.19
2026-02-14,21:30,8252.50
2026-02-14,21:45,7852.84
2026-02-14,22:00,7924.12
2026-02-14,22:15,8160.17
2026-02-14,22:30,8119.67
2026-02-14,22:45,8050.44
2026-02-14,23:00,8135.08
2026-02-14,23:15,8098.08
2026-02-14,23:30,7880.20
2026-02-14,23:45,7534.35
2026-02-14,24:00,7094.50
2026-02-15,00:15,7147.21
2026-02-15,00:30,7212.84
2026-02-15,00:45,7144.48
2026-02-15,01:00,7291.03
2026-02-15,01:15,7187.92
2026-02-15,01:30,7177
2026-02-15,01:45,7321.77
2026-02-15,02:00,7393.07
2026-02-15,02:15,7408.02
2026-02-15,02:30,7353.64
2026-02-15,02:45,7383.51
2026-02-15,03:00,7320.56
2026-02-15,03:15,7253.96
2026-02-15,03:30,7291.07
2026-02-15,03:45,7247.60
2026-02-15,04:00,7276.58
2026-02-15,04:15,7247.18
2026-02-15,04:30,7275.94
2026-02-15,04:45,7330.57
2026-02-15,05:00,7452.75
2026-02-15,05:15,7367.90
2026-02-15,05:30,7401.80
2026-02-15,05:45,7399.50
2026-02-15,06:00,7406.04
2026-02-15,06:15,7467.21
2026-02-15,06:30,7494.40
2026-02-15,06:45,7550.19
2026-02-15,07:00,7570.38
2026-02-15,07:15,7434.26
2026-02-15,07:30,7465.27
2026-02-15,07:45,7576.64
2026-02-15,08:00,7596.03
2026-02-15,08:15,7551.51
2026-02-15,08:30,7946.98
2026-02-15,08:45,8006.85
2026-02-15,09:00,7884.70
2026-02-15,09:15,7752.33
2026-02-15,09:30,7838.40
2026-02-15,09:45,7811.21
2026-02-15,10:00,7840.23
2026-02-15,10:15,7494.82
2026-02-15,10:30,7409.82
2026-02-15,10:45,7507.10
