日期,时点,甘肃_日前市场出清总电量（MWh）
2026-02-06,08:45,7357.70
2026-02-06,09:00,7423.71
2026-02-06,09:15,7512.81
2026-02-06,09:30,7865.51
2026-02-06,09:45,7932.85
2026-02-06,10:00,8106.87
2026-02-06,10:15,7716.69
2026-02-06,10:30,7686.25
2026-02-06,10:45,7805.52
2026-02-06,11:00,7826.99
2026-02-06,11:15,7879.21
2026-02-06,11:30,7923.24
2026-02-06,11:45,7939.73
2026-02-06,12:00,7997.93
2026-02-06,12:15,8062.10
2026-02-06,12:30,7994.96
2026-02-06,12:45,8030.40
2026-02-06,13:00,8012.97
2026-02-06,13:15,8018.84
2026-02-06,13:30,7933.42
2026-02-06,13:45,8076.60
2026-02-06,14:00,7946.38
2026-02-06,14:15,7963.34
2026-02-06,14:30,7866.27
2026-02-06,14:45,7877.49
2026-02-06,15:00,7974.45
2026-02-06,15:15,8046.15
2026-02-06,15:30,8029.81
2026-02-06,15:45,7967.68
2026-02-06,16:00,7882.87
2026-02-06,16:15,7743.28
2026-02-06,16:30,7691.29
2026-02-06,16:45,7904.14
2026-02-06,17:00,7968.33
2026-02-06,17:15,7762.05
2026-02-06,17:30,7767.88
2026-02-06,17:45,7652.19
2026-02-06,18:00,7846.73
2026-02-06,18:15,7911.65
2026-02-06,18:30,7928.71
2026-02-06,18:45,7966.21
2026-02-06,19:00,8010.85
2026-02-06,19:15,8072.51
2026-02-06,19:30,8036.77
2026-02-06,19:45,8047.72
2026-02-06,20:00,7850.81
2026-02-06,20:15,7998.97
2026-02-06,20:30,7823.41
2026-02-06,20:45,7724.95
2026-02-06,21:00,7768.71
2026-02-06,21:15,7674.55
2026-02-06,21:30,7662.16
2026-02-06,21:45,7581.27
2026-02-06,22:00,7453.42
2026-02-06,22:15,7267.66
2026-02-06,22:30,7231
2026-02-06,22:45,7094.30
2026-02-06,23:00,7084.12
2026-02-06,23:15,7022.63
2026-02-06,23:30,6971.54
2026-02-06,23:45,7049.70
2026-02-06,24:00,7312.27
2026-02-07,00:15,7829.63
2026-02-07,00:30,7707.39
2026-02-07,00:45,7662.35
2026-02-07,01:00,7657.67
2026-02-07,01:15,7550.12
2026-02-07,01:30,7455.95
2026-02-07,01:45,7409.47
2026-02-07,02:00,7300.95
2026-02-07,02:15,7210.03
2026-02-07,02:30,7209.40
2026-02-07,02:45,7134.71
2026-02-07,03:00,7119.15
2026-02-07,03:15,7077.12
2026-02-07,03:30,7047.33
2026-02-07,03:45,6959.05
2026-02-07,04:00,6946.62
2026-02-07,04:15,6896.12
2026-02-07,04:30,6871.34
2026-02-07,04:45,6866.09
2026-02-07,05:00,6843.79
2026-02-07,05:15,6842.74
2026-02-07,05:30,6825.35
2026-02-07,05:45,6858.36
2026-02-07,06:00,6833.71
2026-02-07,06:15,6985.43
2026-02-07,06:30,6955.98
2026-02-07,06:45,6998.35
2026-02-07,07:00,6971.92
2026-02-07,07:15,6916.12
2026-02-07,07:30,7038.65
2026-02-07,07:45,7041.42
2026-02-07,08:00,7066.29
2026-02-07,08:15,7209.76
2026-02-07,08:30,7256.09
2026-02-07,08:45,7380.69
2026-02-07,09:00,7602.34
2026-02-07,09:15,7646.81
2026-02-07,09:30,8034.88
2026-02-07,09:45,8285.14
2026-02-07,10:00,8287.49
2026-02-07,10:15,8347.51
2026-02-07,10:30,8301.99
2026-02-07,10:45,8305.90
2026-02-07,11:00,8317.70
2026-02-07,11:15,8336.94
2026-02-07,11:30,8239.74
2026-02-07,11:45,8067.29
2026-02-07,12:00,8024.65
2026-02-07,12:15,8027.95
2026-02-07,12:30,7990.92
2026-02-07,12:45,7971.39
2026-02-07,13:00,7994.16
2026-02-07,13:15,7981.68
2026-02-07,13:30,7949.73
2026-02-07,13:45,7939.99
2026-02-07,14:00,7892.75
2026-02-07,14:15,7934.46
2026-02-07,14:30,7878.47
2026-02-07,14:45,7881.45
2026-02-07,15:00,7897.39
2026-02-07,15:15,7932.89
2026-02-07,15:30,7940.78
2026-02-07,15:45,7890.04
2026-02-07,16:00,7817.47
2026-02-07,16:15,7842.88
2026-02-07,16:30,7975.67
2026-02-07,16:45,7862.04
2026-02-07,17:00,7694.03
2026-02-07,17:15,7427.21
2026-02-07,17:30,7279.05
2026-02-07,17:45,7428.40
2026-02-07,18:00,7708.71
2026-02-07,18:15,7813.44
2026-02-07,18:30,7656.81
2026-02-07,18:45,7652.19
2026-02-07,19:00,7554.64
2026-02-07,19:15,7595.66
2026-02-07,19:30,7529.36
2026-02-07,19:45,7523.03
2026-02-07,20:00,7522.10
2026-02-07,20:15,7563.39
2026-02-07,20:30,7434.44
2026-02-07,20:45,7396.54
2026-02-07,21:00,7255.71
2026-02-07,21:15,7290.76
2026-02-07,21:30,7115.65
2026-02-07,21:45,7016.15
2026-02-07,22:00,6900.69
2026-02-07,22:15,7040.01
2026-02-07,22:30,7002.70
2026-02-07,22:45,6953.81
2026-02-07,23:00,6888.49
2026-02-07,23:15,6807.56
2026-02-07,23:30,6782.20
2026-02-07,23:45,6755.17
2026-02-07,24:00,6755.42
2026-02-08,00:15,7314.17
2026-02-08,00:30,7376.15
2026-02-08,00:45,7324.80
2026-02-08,01:00,7245.79
2026-02-08,01:15,7231.05
2026-02-08,01:30,7194.78
2026-02-08,01:45,7171.21
2026-02-08,02:00,7133.47
2026-02-08,02:15,7137.41
2026-02-08,02:30,7141.88
2026-02-08,02:45,7112.68
2026-02-08,03:00,7130.46
2026-02-08,03:15,7054.42
2026-02-08,03:30,7072.04
2026-02-08,03:45,7034.29
2026-02-08,04:00,7058.12
2026-02-08,04:15,7040.52
2026-02-08,04:30,7037.12
2026-02-08,04:45,7065.62
2026-02-08,05:00,7037.27
2026-02-08,05:15,7085.15
2026-02-08,05:30,7124.63
2026-02-08,05:45,7207.93
2026-02-08,06:00,7211.58
2026-02-08,06:15,7200.73
2026-02-08,06:30,7198.98
2026-02-08,06:45,7170.70
2026-02-08,07:00,7104.40
2026-02-08,07:15,6849.13
2026-02-08,07:30,6897.81
2026-02-08,07:45,6957.79
2026-02-08,08:00,6973.06
2026-02-08,08:15,7184.41
2026-02-08,08:30,7249.31
2026-02-08,08:45,7262.48
2026-02-08,09:00,7294.24
2026-02-08,09:15,7414.21
2026-02-08,09:30,7887.70
2026-02-08,09:45,8289.08
2026-02-08,10:00,8630.41
2026-02-08,10:15,8457.66
2026-02-08,10:30,8361.22
2026-02-08,10:45,8304.38
2026-02-08,11:00,8294.84
2026-02-08,11:15,8285.63
2026-02-08,11:30,8257.81
2026-02-08,11:45,8220.22
2026-02-08,12:00,8127
2026-02-08,12:15,8128.45
2026-02-08,12:30,8054.77
2026-02-08,12:45,8030.60
2026-02-08,13:00,7978.12
2026-02-08,13:15,7930.41
2026-02-08,13:30,7918.93
2026-02-08,13:45,7892.88
2026-02-08,14:00,7912.99
2026-02-08,14:15,7872.78
2026-02-08,14:30,7913.56
2026-02-08,14:45,7922.81
2026-02-08,15:00,7913.61
2026-02-08,15:15,8111.58
2026-02-08,15:30,8104.38
2026-02-08,15:45,8138.35
2026-02-08,16:00,8123.95
2026-02-08,16:15,8272.44
2026-02-08,16:30,8362.33
2026-02-08,16:45,8538.77
2026-02-08,17:00,8577.15
2026-02-08,17:15,8278.26
2026-02-08,17:30,8053.81
2026-02-08,17:45,7976.70
2026-02-08,18:00,7864.03
2026-02-08,18:15,7690.33
2026-02-08,18:30,7472.08
2026-02-08,18:45,7443.56
2026-02-08,19:00,7447.49
2026-02-08,19:15,7436.77
2026-02-08,19:30,7320.42
2026-02-08,19:45,7251.82
2026-02-08,20:00,7158
2026-02-08,20:15,7163.37
2026-02-08,20:30,7132.62
2026-02-08,20:45,7118.37
2026-02-08,21:00,7063.97
2026-02-08,21:15,7104.18
2026-02-08,21:30,6995.71
2026-02-08,21:45,6929.93
2026-02-08,22:00,6759.11
2026-02-08,22:15,6946.32
2026-02-08,22:30,6880.35
2026-02-08,22:45,6846.52
2026-02-08,23:00,6775.85
2026-02-08,23:15,6690.48
2026-02-08,23:30,6677.31
2026-02-08,23:45,6670.83
2026-02-08,24:00,6670.25
2026-02-09,00:15,6974
2026-02-09,00:30,6881.30
2026-02-09,00:45,6876.04
2026-02-09,01:00,6854.10
2026-02-09,01:15,6756.64
2026-02-09,01:30,6754.72
2026-02-09,01:45,6726.02
2026-02-09,02:00,6688.42
2026-02-09,02:15,6605.02
2026-02-09,02:30,6559.69
2026-02-09,02:45,6586.77
2026-02-09,03:00,6575.51
2026-02-09,03:15,6556.20
2026-02-09,03:30,6596.46
2026-02-09,03:45,6551.90
2026-02-09,04:00,6567.74
2026-02-09,04:15,6543.21
2026-02-09,04:30,6529.26
2026-02-09,04:45,6553
2026-02-09,05:00,6583.35
2026-02-09,05:15,6578.45
2026-02-09,05:30,6621.33
2026-02-09,05:45,6660.02
2026-02-09,06:00,6670.21
2026-02-09,06:15,6716.17
2026-02-09,06:30,6752.33
2026-02-09,06:45,6783.88
2026-02-09,07:00,6820.89
2026-02-09,07:15,6778.68
2026-02-09,07:30,6809.62
2026-02-09,07:45,6840.83
2026-02-09,08:00,6886.44
2026-02-09,08:15,6910.16
2026-02-09,08:30,6937.16
2026-02-09,08:45,7035.40
2026-02-09,09:00,7300.44
2026-02-09,09:15,7452.09
2026-02-09,09:30,7445.92
2026-02-09,09:45,7445.37
2026-02-09,10:00,7633.79
2026-02-09,10:15,7724.67
2026-02-09,10:30,7718.31
2026-02-09,10:45,7717.34
2026-02-09,11:00,7719.77
2026-02-09,11:15,7750.47
2026-02-09,11:30,7591.83
2026-02-09,11:45,7564.62
2026-02-09,12:00,7697.38
2026-02-09,12:15,7683.56
2026-02-09,12:30,7835.95
2026-02-09,12:45,7769.72
2026-02-09,13:00,7917.30
2026-02-09,13:15,8054.32
2026-02-09,13:30,8064.19
2026-02-09,13:45,8099.77
2026-02-09,14:00,8125.21
2026-02-09,14:15,8139.61
2026-02-09,14:30,8168.56
2026-02-09,14:45,8175.01
2026-02-09,15:00,8147.65
2026-02-09,15:15,8160.55
2026-02-09,15:30,8055.04
2026-02-09,15:45,8019.58
2026-02-09,16:00,8019.37
2026-02-09,16:15,7924.91
2026-02-09,16:30,7884.85
2026-02-09,16:45,8226.50
2026-02-09,17:00,8240.32
2026-02-09,17:15,8108.33
2026-02-09,17:30,8238.12
2026-02-09,17:45,8357.88
2026-02-09,18:00,8404.39
2026-02-09,18:15,8166.42
2026-02-09,18:30,8213.39
2026-02-09,18:45,8227.55
2026-02-09,19:00,8172.17
2026-02-09,19:15,8209.03
2026-02-09,19:30,8094.90
2026-02-09,19:45,7985.84
2026-02-09,20:00,7882.71
2026-02-09,20:15,7789.96
2026-02-09,20:30,7690.23
2026-02-09,20:45,7614.16
2026-02-09,21:00,7568.64
2026-02-09,21:15,7494.88
2026-02-09,21:30,7420.50
2026-02-09,21:45,7350.82
2026-02-09,22:00,7220.20
2026-02-09,22:15,7212.97
2026-02-09,22:30,7150.96
2026-02-09,22:45,7022.15
2026-02-09,23:00,6872.88
2026-02-09,23:15,6906.71
2026-02-09,23:30,6820.05
2026-02-09,23:45,6729.62
2026-02-09,24:00,6655.33
2026-02-10,00:15,6976.56
2026-02-10,00:30,6815.43
2026-02-10,00:45,6787.74
2026-02-10,01:00,6785.50
2026-02-10,01:15,6686.38
2026-02-10,01:30,6638.62
2026-02-10,01:45,6623.33
2026-02-10,02:00,6569.27
2026-02-10,02:15,6642.11
2026-02-10,02:30,6613.56
2026-02-10,02:45,6640.55
2026-02-10,03:00,6624.52
2026-02-10,03:15,6580.37
2026-02-10,03:30,6534.40
2026-02-10,03:45,6502.77
2026-02-10,04:00,6468.91
2026-02-10,04:15,6529.98
2026-02-10,04:30,6547.85
2026-02-10,04:45,6570.48
2026-02-10,05:00,6572.78
2026-02-10,05:15,6564.52
2026-02-10,05:30,6583.83
2026-02-10,05:45,6635.68
2026-02-10,06:00,6670.48
2026-02-10,06:15,6789.19
2026-02-10,06:30,6800.54
2026-02-10,06:45,6833.35
2026-02-10,07:00,7013.40
2026-02-10,07:15,6805.06
2026-02-10,07:30,6752.21
2026-02-10,07:45,6719.37
2026-02-10,08:00,6705
2026-02-10,08:15,6909.22
2026-02-10,08:30,6925.21
2026-02-10,08:45,7050.06
2026-02-10,09:00,7291.77
2026-02-10,09:15,7290.32
2026-02-10,09:30,7277.50
2026-02-10,09:45,7345.57
2026-02-10,10:00,7417.16
2026-02-10,10:15,7590.51
2026-02-10,10:30,7648.28
2026-02-10,10:45,7613.67
2026-02-10,11:00,7744.62
2026-02-10,11:15,7802.38
2026-02-10,11:30,7977.58
2026-02-10,11:45,7795.87
2026-02-10,12:00,7584.64
2026-02-10,12:15,7652.15
2026-02-10,12:30,7697.43
2026-02-10,12:45,7665.48
2026-02-10,13:00,7562.24
2026-02-10,13:15,7448.02
2026-02-10,13:30,7385.79
2026-02-10,13:45,7420.20
2026-02-10,14:00,7272.99
2026-02-10,14:15,7412.10
2026-02-10,14:30,7278.02
2026-02-10,14:45,7239.63
2026-02-10,15:00,7112.72
2026-02-10,15:15,7065.71
2026-02-10,15:30,7106.41
2026-02-10,15:45,7109.08
2026-02-10,16:00,7187.63
2026-02-10,16:15,7579.53
2026-02-10,16:30,7606.03
2026-02-10,16:45,7523.77
2026-02-10,17:00,7460.54
2026-02-10,17:15,7296.15
2026-02-10,17:30,7057.08
2026-02-10,17:45,7240.83
2026-02-10,18:00,6973.09
2026-02-10,18:15,6820.17
2026-02-10,18:30,6894.04
2026-02-10,18:45,7058.01
2026-02-10,19:00,7052.80
2026-02-10,19:15,7069.83
2026-02-10,19:30,7121.35
2026-02-10,19:45,7178.38
2026-02-10,20:00,7190.13
2026-02-10,20:15,7197.81
2026-02-10,20:30,7084.03
2026-02-10,20:45,7097.52
2026-02-10,21:00,7002.53
2026-02-10,21:15,7097.57
2026-02-10,21:30,6892.05
2026-02-10,21:45,6849.67
2026-02-10,22:00,6748.43
2026-02-10,22:15,6895.71
2026-02-10,22:30,6855.53
2026-02-10,22:45,6783.17
2026-02-10,23:00,6773.74
2026-02-10,23:15,6737.62
2026-02-10,23:30,6706.37
2026-02-10,23:45,6634.75
2026-02-10,24:00,6487.34
2026-02-11,00:15,6612.54
2026-02-11,00:30,6430.21
2026-02-11,00:45,6407.36
2026-02-11,01:00,6264.52
2026-02-11,01:15,6206.73
2026-02-11,01:30,6207.51
2026-02-11,01:45,6210.25
2026-02-11,02:00,6188.27
2026-02-11,02:15,6144.07
2026-02-11,02:30,6068.60
2026-02-11,02:45,6022.24
2026-02-11,03:00,5971.87
2026-02-11,03:15,5967.44
2026-02-11,03:30,5954.94
2026-02-11,03:45,5923.50
2026-02-11,04:00,5894.60
2026-02-11,04:15,5919.94
2026-02-11,04:30,5907.83
2026-02-11,04:45,5893.50
2026-02-11,05:00,5882.40
2026-02-11,05:15,5931.50
2026-02-11,05:30,5998.10
2026-02-11,05:45,6045.13
2026-02-11,06:00,6133.58
2026-02-11,06:15,6198.79
2026-02-11,06:30,6284.18
2026-02-11,06:45,6313.43
2026-02-11,07:00,6317.06
2026-02-11,07:15,6071.64
2026-02-11,07:30,6084.40
2026-02-11,07:45,6095.88
2026-02-11,08:00,6066.15
2026-02-11,08:15,6271.21
2026-02-11,08:30,6419.16
2026-02-11,08:45,6461.52
2026-02-11,09:00,6538.36
2026-02-11,09:15,6893.77
2026-02-11,09:30,7200.79
2026-02-11,09:45,7348.08
2026-02-11,10:00,7502.98
2026-02-11,10:15,7650.96
2026-02-11,10:30,7750.89
2026-02-11,10:45,7837.72
2026-02-11,11:00,7717.15
2026-02-11,11:15,7804.84
2026-02-11,11:30,7735.78
2026-02-11,11:45,7700.41
2026-02-11,12:00,7664.63
2026-02-11,12:15,7692.59
2026-02-11,12:30,7638.06
2026-02-11,12:45,7605.74
2026-02-11,13:00,7595.56
2026-02-11,13:15,7528.06
2026-02-11,13:30,7556.14
2026-02-11,13:45,7494.59
2026-02-11,14:00,7468.91
2026-02-11,14:15,7458.13
2026-02-11,14:30,7502.50
2026-02-11,14:45,7513.91
2026-02-11,15:00,7443.67
2026-02-11,15:15,7296.11
2026-02-11,15:30,7230.62
2026-02-11,15:45,7154.04
2026-02-11,16:00,7084.44
2026-02-11,16:15,7166.08
2026-02-11,16:30,7225.25
2026-02-11,16:45,7311.61
2026-02-11,17:00,7294.54
2026-02-11,17:15,7114.42
2026-02-11,17:30,6959.69
2026-02-11,17:45,6864.76
2026-02-11,18:00,6800.92
2026-02-11,18:15,6742.21
2026-02-11,18:30,6788.82
2026-02-11,18:45,7111.67
2026-02-11,19:00,7181.82
2026-02-11,19:15,7178.16
2026-02-11,19:30,7282.18
2026-02-11,19:45,7377.03
2026-02-11,20:00,7351.83
2026-02-11,20:15,7393.18
2026-02-11,20:30,7395.88
2026-02-11,20:45,7410.60
2026-02-11,21:00,7355.08
2026-02-11,21:15,7263.10
2026-02-11,21:30,7173.21
2026-02-11,21:45,7120.19
2026-02-11,22:00,7064.19
2026-02-11,22:15,7036.02
2026-02-11,22:30,7056.59
2026-02-11,22:45,6949.48
2026-02-11,23:00,6841.33
2026-02-11,23:15,6665.99
2026-02-11,23:30,6526.99
2026-02-11,23:45,6416.37
2026-02-11,24:00,6397.81
2026-02-12,00:15,6781.76
2026-02-12,00:30,6522.45
2026-02-12,00:45,6447.94
2026-02-12,01:00,6350.20
2026-02-12,01:15,6207.84
2026-02-12,01:30,6210.73
2026-02-12,01:45,6191.84
2026-02-12,02:00,6155.59
2026-02-12,02:15,6169.83
2026-02-12,02:30,6145.69
2026-02-12,02:45,6108.24
2026-02-12,03:00,6070.76
2026-02-12,03:15,6048.17
2026-02-12,03:30,6037.77
2026-02-12,03:45,6015.92
2026-02-12,04:00,6009.82
2026-02-12,04:15,6041.43
2026-02-12,04:30,6014.65
2026-02-12,04:45,6003.36
2026-02-12,05:00,5989.95
2026-02-12,05:15,5979.13
2026-02-12,05:30,5963.85
2026-02-12,05:45,6017.54
2026-02-12,06:00,6093.12
2026-02-12,06:15,6086.65
2026-02-12,06:30,6058.44
2026-02-12,06:45,6084.15
2026-02-12,07:00,6113.37
2026-02-12,07:15,5932.68
2026-02-12,07:30,5858.05
2026-02-12,07:45,5835.80
2026-02-12,08:00,5841.73
2026-02-12,08:15,5979.23
2026-02-12,08:30,6139.45
2026-02-12,08:45,6255.35
2026-02-12,09:00,6304.76
2026-02-12,09:15,6624.74
2026-02-12,09:30,6862.15
2026-02-12,09:45,6884.13
2026-02-12,10:00,6972.30
2026-02-12,10:15,7127.65
2026-02-12,10:30,7183.31
2026-02-12,10:45,7247.62
2026-02-12,11:00,7176.06
2026-02-12,11:15,7233.03
2026-02-12,11:30,7311.44
2026-02-12,11:45,7234.05
2026-02-12,12:00,7235.31
2026-02-12,12:15,7273.52
2026-02-12,12:30,7236.16
2026-02-12,12:45,7224.33
2026-02-12,13:00,7245.87
2026-02-12,13:15,7195.65
2026-02-12,13:30,7202.15
2026-02-12,13:45,7197.80
2026-02-12,14:00,7112.21
2026-02-12,14:15,7085.52
2026-02-12,14:30,7008.58
2026-02-12,14:45,6930.51
2026-02-12,15:00,6956.93
2026-02-12,15:15,6872.33
2026-02-12,15:30,6795.74
2026-02-12,15:45,6776.53
2026-02-12,16:00,6710.61
2026-02-12,16:15,6772.89
2026-02-12,16:30,6762.67
2026-02-12,16:45,6823.02
2026-02-12,17:00,6818.45
2026-02-12,17:15,6875.32
2026-02-12,17:30,6831.79
2026-02-12,17:45,6811.20
2026-02-12,18:00,6834.58
2026-02-12,18:15,6752.01
2026-02-12,18:30,6805.68
2026-02-12,18:45,6842.79
2026-02-12,19:00,6870.60
2026-02-12,19:15,6906.85
2026-02-12,19:30,6886.10
2026-02-12,19:45,6920.83
2026-02-12,20:00,6876.78
2026-02-12,20:15,6848.92
2026-02-12,20:30,6840.69
2026-02-12,20:45,6847.57
2026-02-12,21:00,6796.21
2026-02-12,21:15,6793.21
2026-02-12,21:30,6715.86
2026-02-12,21:45,6598.60
2026-02-12,22:00,6537.88
2026-02-12,22:15,6539.61
2026-02-12,22:30,6477.59
2026-02-12,22:45,6314.96
2026-02-12,23:00,6312.91
2026-02-12,23:15,6271.16
2026-02-12,23:30,6269.50
2026-02-12,23:45,6180.55
2026-02-12,24:00,6116.89
2026-02-13,00:15,6604.88
2026-02-13,00:30,6423.92
2026-02-13,00:45,6195.07
2026-02-13,01:00,6066.24
2026-02-13,01:15,5942.75
2026-02-13,01:30,5965.60
2026-02-13,01:45,5933.62
2026-02-13,02:00,5932.40
2026-02-13,02:15,5920.10
2026-02-13,02:30,5909.38
2026-02-13,02:45,5853.64
2026-02-13,03:00,5795.31
2026-02-13,03:15,5754.53
2026-02-13,03:30,5796.98
2026-02-13,03:45,5750.27
2026-02-13,04:00,5738.73
2026-02-13,04:15,5714.67
2026-02-13,04:30,5757.95
2026-02-13,04:45,5747.14
2026-02-13,05:00,5738.38
2026-02-13,05:15,5685.21
2026-02-13,05:30,5713.27
2026-02-13,05:45,5802.68
2026-02-13,06:00,5836.80
2026-02-13,06:15,5862.35
2026-02-13,06:30,5847.52
2026-02-13,06:45,5887.60
2026-02-13,07:00,5882.87
2026-02-13,07:15,5615.19
2026-02-13,07:30,5648.29
2026-02-13,07:45,5784.56
2026-02-13,08:00,5733.19
2026-02-13,08:15,6094.21
2026-02-13,08:30,6222.76
2026-02-13,08:45,6354.28
2026-02-13,09:00,6302.22
2026-02-13,09:15,6416.19
2026-02-13,09:30,6667.14
2026-02-13,09:45,6815.80
2026-02-13,10:00,6894.52
2026-02-13,10:15,7136.35
2026-02-13,10:30,7249.79
2026-02-13,10:45,7337.83
2026-02-13,11:00,7391.29
2026-02-13,11:15,7423.56
2026-02-13,11:30,7438.54
2026-02-13,11:45,7474.75
2026-02-13,12:00,7507.98
2026-02-13,12:15,7528.37
2026-02-13,12:30,7519.83
2026-02-13,12:45,7540.51
2026-02-13,13:00,7464.49
2026-02-13,13:15,7278.19
2026-02-13,13:30,7309.52
2026-02-13,13:45,7290.49
2026-02-13,14:00,7298.23
2026-02-13,14:15,7236.58
2026-02-13,14:30,7237.83
2026-02-13,14:45,7221.18
2026-02-13,15:00,7303.37
2026-02-13,15:15,7283.60
2026-02-13,15:30,7226.81
2026-02-13,15:45,7140.98
2026-02-13,16:00,7106.85
2026-02-13,16:15,7145.80
2026-02-13,16:30,7141.14
2026-02-13,16:45,7077.55
2026-02-13,17:00,7103.15
2026-02-13,17:15,7028.37
2026-02-13,17:30,7024.36
2026-02-13,17:45,6991.22
2026-02-13,18:00,6844.82
2026-02-13,18:15,6690.34
2026-02-13,18:30,6651.98
2026-02-13,18:45,6724.59
2026-02-13,19:00,6780.99
2026-02-13,19:15,6872.33
2026-02-13,19:30,6807.06
2026-02-13,19:45,6896.47
2026-02-13,20:00,6964.10
2026-02-13,20:15,6905.79
2026-02-13,20:30,6854.98
2026-02-13,20:45,6899.02
2026-02-13,21:00,6949.33
2026-02-13,21:15,6999.51
2026-02-13,21:30,6972.30
2026-02-13,21:45,6937.37
2026-02-13,22:00,6928.21
2026-02-13,22:15,6927.08
2026-02-13,22:30,6922.56
2026-02-13,22:45,6768.53
2026-02-13,23:00,6687.79
2026-02-13,23:15,6630.48
2026-02-13,23:30,6666.70
2026-02-13,23:45,6550.49
2026-02-13,24:00,6564.59
2026-02-14,00:15,7077.95
2026-02-14,00:30,6874.04
2026-02-14,00:45,6801.88
2026-02-14,01:00,6745.44
2026-02-14,01:15,6634.58
2026-02-14,01:30,6593.35
2026-02-14,01:45,6566.31
2026-02-14,02:00,6522.15
2026-02-14,02:15,6539.67
2026-02-14,02:30,6580.60
2026-02-14,02:45,6515.72
2026-02-14,03:00,6411.35
2026-02-14,03:15,6446.32
2026-02-14,03:30,6527.54
2026-02-14,03:45,6486.28
2026-02-14,04:00,6469.54
2026-02-14,04:15,6490.87
2026-02-14,04:30,6541.63
2026-02-14,04:45,6536.27
2026-02-14,05:00,6529.17
2026-02-14,05:15,6489.70
2026-02-14,05:30,6563.66
2026-02-14,05:45,6626.05
2026-02-14,06:00,6657.09
2026-02-14,06:15,6684.20
2026-02-14,06:30,6472.01
2026-02-14,06:45,6528.98
2026-02-14,07:00,6518.05
2026-02-14,07:15,6333.30
2026-02-14,07:30,6323.97
2026-02-14,07:45,6361.17
2026-02-14,08:00,6289.05
2026-02-14,08:15,6279.88
2026-02-14,08:30,6223.12
2026-02-14,08:45,6528.86
2026-02-14,09:00,6779.68
2026-02-14,09:15,6997.73
2026-02-14,09:30,7176.77
2026-02-14,09:45,7218.46
2026-02-14,10:00,7439.84
2026-02-14,10:15,7343.43
2026-02-14,10:30,7390.84
2026-02-14,10:45,7144.80
2026-02-14,11:00,7168.27
2026-02-14,11:15,7350.18
2026-02-14,11:30,7328.98
2026-02-14,11:45,7255.41
2026-02-14,12:00,7289.33
2026-02-14,12:15,7323.69
2026-02-14,12:30,7310.90
2026-02-14,12:45,7280.85
2026-02-14,13:00,7289.99
2026-02-14,13:15,7365.93
2026-02-14,13:30,7386.20
2026-02-14,13:45,7330.82
2026-02-14,14:00,7372.77
2026-02-14,14:15,7410.76
2026-02-14,14:30,7433.49
2026-02-14,14:45,7483.31
2026-02-14,15:00,7441.63
2026-02-14,15:15,7425.79
2026-02-14,15:30,7388.85
2026-02-14,15:45,7338.98
2026-02-14,16:00,7289
2026-02-14,16:15,7281.12
2026-02-14,16:30,7352.52
2026-02-14,16:45,7287.57
2026-02-14,17:00,7152.23
2026-02-14,17:15,7113.43
2026-02-14,17:30,7089.28
2026-02-14,17:45,7087.25
2026-02-14,18:00,7328.87
2026-02-14,18:15,7193.85
2026-02-14,18:30,7146.47
2026-02-14,18:45,7283.55
2026-02-14,19:00,7340.39
2026-02-14,19:15,7518.19
2026-02-14,19:30,7534.38
2026-02-14,19:45,7544.50
2026-02-14,20:00,7514.44
2026-02-14,20:15,7557.12
2026-02-14,20:30,7539.44
2026-02-14,20:45,7558.19
2026-02-14,21:00,7522.21
2026-02-14,21:15,7671.61
2026-02-14,21:30,7619.55
2026-02-14,21:45,7553.06
2026-02-14,22:00,7468.77
2026-02-14,22:15,7316.72
2026-02-14,22:30,7234.24
2026-02-14,22:45,7051.92
2026-02-14,23:00,7010.93
2026-02-14,23:15,6959.70
2026-02-14,23:30,6767.39
2026-02-14,23:45,6550.18
2026-02-14,24:00,6223.41
2026-02-15,00:15,6624.51
2026-02-15,00:30,6416.62
2026-02-15,00:45,6316.83
2026-02-15,01:00,6181.20
2026-02-15,01:15,6068.39
2026-02-15,01:30,6012.90
2026-02-15,01:45,5981.12
2026-02-15,02:00,6013.77
2026-02-15,02:15,6031.17
2026-02-15,02:30,5984.13
2026-02-15,02:45,5966.74
2026-02-15,03:00,5943.25
2026-02-15,03:15,5949.62
2026-02-15,03:30,5908.21
2026-02-15,03:45,5921.51
2026-02-15,04:00,5912.81
2026-02-15,04:15,5926.79
2026-02-15,04:30,5907.15
2026-02-15,04:45,5885.77
2026-02-15,05:00,5871.32
2026-02-15,05:15,5861.92
2026-02-15,05:30,5840.47
2026-02-15,05:45,5863.29
2026-02-15,06:00,5866.05
2026-02-15,06:15,6011.48
2026-02-15,06:30,6056.72
2026-02-15,06:45,6257.38
2026-02-15,07:00,6325.38
2026-02-15,07:15,6318.83
2026-02-15,07:30,6315.12
2026-02-15,07:45,6258.08
2026-02-15,08:00,6149.08
2026-02-15,08:15,6244.76
2026-02-15,08:30,6355.53
2026-02-15,08:45,6500.77
2026-02-15,09:00,6547.63
2026-02-15,09:15,6691.56
2026-02-15,09:30,6634.33
2026-02-15,09:45,6663.96
2026-02-15,10:00,6755.97
2026-02-15,10:15,6859.14
2026-02-15,10:30,6995.31
2026-02-15,10:45,6870.04
2026-02-15,11:00,7030.55
